"STATISTIC","Statistic Label","TLIST(A1)","Graduation Year","C04477V05260","Field of Study","C03919V04671","Gender","C02843V04551","Occupations","UNIT","VALUE"
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","24","Business, media and public service professionals","Number","45"
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","2211","Medical practitioners","Number","0"
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","2212","Psychologists","Number",""
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","2213","Pharmacists","Number",""
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","2214","Ophthalmic opticians","Number",""
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","2215","Dental practitioners","Number",""
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","2216","Veterinarians","Number",""
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","2217","Medical radiographers","Number",""
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","2218","Podiatrists","Number",""
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","2219","Health professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","2221","Physiotherapists","Number",""
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","2222","Occupational therapists","Number",""
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","2223","Speech and language therapists","Number",""
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","2229","Therapy professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","X13","Nurses and midwives","Number","3"
"HGO21C01","Number of Health Graduates","2018","2018","702","Social Care","-","All genders","-","All occupational groups","Number","672"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","1","Managers, directors and senior officials","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","3","Associate professional and technical occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","4","Administrative and secretarial occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","5","Skilled trades occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","6","Caring, leisure and other service occupations","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","7","Sales and customer service occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","8","Process, plant and machine operatives","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","9","Elementary occupations","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","21","Science, research, engineering and technology professionals","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","23","Teaching and educational professionals","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","24","Business, media and public service professionals","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","2211","Medical practitioners","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","2212","Psychologists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","2213","Pharmacists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","2214","Ophthalmic opticians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","2215","Dental practitioners","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","2216","Veterinarians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","2217","Medical radiographers","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","2218","Podiatrists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","2219","Health professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","2221","Physiotherapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","2222","Occupational therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","2223","Speech and language therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","2229","Therapy professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","X13","Nurses and midwives","Number","69"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","10","Male","-","All occupational groups","Number","69"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","1","Managers, directors and senior officials","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","3","Associate professional and technical occupations","Number","6"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","4","Administrative and secretarial occupations","Number","6"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","5","Skilled trades occupations","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","6","Caring, leisure and other service occupations","Number","6"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","7","Sales and customer service occupations","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","8","Process, plant and machine operatives","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","9","Elementary occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","21","Science, research, engineering and technology professionals","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","23","Teaching and educational professionals","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","24","Business, media and public service professionals","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","2211","Medical practitioners","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","2212","Psychologists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","2213","Pharmacists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","2214","Ophthalmic opticians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","2215","Dental practitioners","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","2216","Veterinarians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","2217","Medical radiographers","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","2218","Podiatrists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","2219","Health professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","2221","Physiotherapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","2222","Occupational therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","2223","Speech and language therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","2229","Therapy professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","X13","Nurses and midwives","Number","759"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","-","All occupational groups","Number","792"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","1","Managers, directors and senior officials","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","3","Associate professional and technical occupations","Number","6"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","4","Administrative and secretarial occupations","Number","6"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","5","Skilled trades occupations","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","6","Caring, leisure and other service occupations","Number","9"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","7","Sales and customer service occupations","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","8","Process, plant and machine operatives","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","9","Elementary occupations","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","21","Science, research, engineering and technology professionals","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","23","Teaching and educational professionals","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","24","Business, media and public service professionals","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","2211","Medical practitioners","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","2212","Psychologists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","2213","Pharmacists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","2214","Ophthalmic opticians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","2215","Dental practitioners","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","2216","Veterinarians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","2217","Medical radiographers","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","2218","Podiatrists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","2219","Health professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","2221","Physiotherapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","2222","Occupational therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","2223","Speech and language therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","2229","Therapy professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","X13","Nurses and midwives","Number","828"
"HGO21C01","Number of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","-","All occupational groups","Number","861"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","1","Managers, directors and senior officials","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","3","Associate professional and technical occupations","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","4","Administrative and secretarial occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","5","Skilled trades occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","6","Caring, leisure and other service occupations","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","7","Sales and customer service occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","8","Process, plant and machine operatives","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","9","Elementary occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","21","Science, research, engineering and technology professionals","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","23","Teaching and educational professionals","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","24","Business, media and public service professionals","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","2211","Medical practitioners","Number","117"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","2212","Psychologists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","2213","Pharmacists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","2214","Ophthalmic opticians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","2215","Dental practitioners","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","2216","Veterinarians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","2217","Medical radiographers","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","2218","Podiatrists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","2219","Health professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","2221","Physiotherapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","2222","Occupational therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","2223","Speech and language therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","2229","Therapy professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","X13","Nurses and midwives","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","10","Male","-","All occupational groups","Number","120"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","1","Managers, directors and senior officials","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","3","Associate professional and technical occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","4","Administrative and secretarial occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","5","Skilled trades occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","6","Caring, leisure and other service occupations","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","7","Sales and customer service occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","8","Process, plant and machine operatives","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","9","Elementary occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","21","Science, research, engineering and technology professionals","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","23","Teaching and educational professionals","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","24","Business, media and public service professionals","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","2211","Medical practitioners","Number","162"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","2212","Psychologists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","2213","Pharmacists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","2214","Ophthalmic opticians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","2215","Dental practitioners","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","2216","Veterinarians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","2217","Medical radiographers","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","2218","Podiatrists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","2219","Health professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","2221","Physiotherapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","2222","Occupational therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","2223","Speech and language therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","2229","Therapy professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","X13","Nurses and midwives","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","20","Female","-","All occupational groups","Number","165"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","1","Managers, directors and senior officials","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","3","Associate professional and technical occupations","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","4","Administrative and secretarial occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","5","Skilled trades occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","6","Caring, leisure and other service occupations","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","7","Sales and customer service occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","8","Process, plant and machine operatives","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","9","Elementary occupations","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","21","Science, research, engineering and technology professionals","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","23","Teaching and educational professionals","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","24","Business, media and public service professionals","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","2211","Medical practitioners","Number","276"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","2212","Psychologists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","2213","Pharmacists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","2214","Ophthalmic opticians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","2215","Dental practitioners","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","2216","Veterinarians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","2217","Medical radiographers","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","2218","Podiatrists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","2219","Health professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","2221","Physiotherapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","2222","Occupational therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","2223","Speech and language therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","2229","Therapy professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","X13","Nurses and midwives","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","202","Medicine","-","All genders","-","All occupational groups","Number","285"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","1","Managers, directors and senior officials","Number","9"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","3","Associate professional and technical occupations","Number","12"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","4","Administrative and secretarial occupations","Number","6"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","5","Skilled trades occupations","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","6","Caring, leisure and other service occupations","Number","90"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","7","Sales and customer service occupations","Number","6"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","8","Process, plant and machine operatives","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","9","Elementary occupations","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","21","Science, research, engineering and technology professionals","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","23","Teaching and educational professionals","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","24","Business, media and public service professionals","Number","9"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","2211","Medical practitioners","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","2212","Psychologists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","2213","Pharmacists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","2214","Ophthalmic opticians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","2215","Dental practitioners","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","2216","Veterinarians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","2217","Medical radiographers","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","2218","Podiatrists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","2219","Health professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","2221","Physiotherapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","2222","Occupational therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","2223","Speech and language therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","2229","Therapy professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","X13","Nurses and midwives","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","10","Male","-","All occupational groups","Number","138"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","1","Managers, directors and senior officials","Number","21"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","3","Associate professional and technical occupations","Number","72"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","4","Administrative and secretarial occupations","Number","27"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","5","Skilled trades occupations","Number","6"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","6","Caring, leisure and other service occupations","Number","375"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","7","Sales and customer service occupations","Number","12"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","8","Process, plant and machine operatives","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","9","Elementary occupations","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","21","Science, research, engineering and technology professionals","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","23","Teaching and educational professionals","Number","9"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","24","Business, media and public service professionals","Number","39"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","2211","Medical practitioners","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","2212","Psychologists","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","2213","Pharmacists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","2214","Ophthalmic opticians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","2215","Dental practitioners","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","2216","Veterinarians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","2217","Medical radiographers","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","2218","Podiatrists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","2219","Health professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","2221","Physiotherapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","2222","Occupational therapists","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","2223","Speech and language therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","2229","Therapy professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","X13","Nurses and midwives","Number","3"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","20","Female","-","All occupational groups","Number","573"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","1","Managers, directors and senior officials","Number","30"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","3","Associate professional and technical occupations","Number","87"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","4","Administrative and secretarial occupations","Number","33"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","5","Skilled trades occupations","Number","6"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","6","Caring, leisure and other service occupations","Number","465"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","7","Sales and customer service occupations","Number","18"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","8","Process, plant and machine operatives","Number","6"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","9","Elementary occupations","Number","6"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","21","Science, research, engineering and technology professionals","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","23","Teaching and educational professionals","Number","9"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","24","Business, media and public service professionals","Number","48"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","2211","Medical practitioners","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","2212","Psychologists","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","2213","Pharmacists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","2214","Ophthalmic opticians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","2215","Dental practitioners","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","2216","Veterinarians","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","2217","Medical radiographers","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","2218","Podiatrists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","2219","Health professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","2221","Physiotherapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","2222","Occupational therapists","Number","0"
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","2223","Speech and language therapists","Number",""
"HGO21C01","Number of Health Graduates","2019","2019","702","Social Care","-","All genders","2229","Therapy professionals n.e.c.","Number",""
